csid,diary_type,diary_keeper,age_years_part,age_class_part,sex,age_class_cont,part_educ_stat,part_job,shadow_present,shadow_num,fam_rel,share_hh,same_room,share_bed,ever_met,how_often,difficulties_filling_diary,difficulty_comments,record_all_contacts,record_contacts_comments,behaviour_change,behaviour_change_comments,other_comments,dok_year,day,loc_stat,season
332,Picture,Participant,53.9,5,Male,Secondary,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,No,Missing,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Older,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,Missing,Missing,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Adult,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Adult,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,No,Missing,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Older,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,No,Missing,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Adult,01-Apr,Agriculture/Fishing,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Older,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,Yes,Often,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Older,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Older,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Adult,01-Apr,Agriculture/Fishing,0,0,Spouse,No,Yes,Yes,Yes,Regularly,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Older,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Pre-School,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,No,Missing,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Older,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,No,Missing,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Older,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Older,01-Apr,Agriculture/Fishing,0,0,Offspring,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Adult,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,No,Missing,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Infant,01-Apr,Agriculture/Fishing,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Primary,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Older,01-Apr,Agriculture/Fishing,0,0,Offspring,No,No,No,Yes,Regularly,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Adult,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,Yes,Regularly,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Older,01-Apr,Agriculture/Fishing,0,0,Parent,No,No,No,Yes,Often,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Pre-School,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Adult,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,Missing,Missing,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Adult,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Older,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Older,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Older,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Older,01-Apr,Agriculture/Fishing,0,0,Other relative,No,No,No,Missing,Missing,No,none,Yes,none,No,none,no,2011,1,1,1
332,Picture,Participant,53.9,5,Male,Older,01-Apr,Agriculture/Fishing,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Older,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Often,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Adult,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Often,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Older,05-Aug,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Pre-School,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Adult,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Adult,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Primary,05-Aug,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Pre-School,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Primary,05-Aug,Student,0,0,Sibling,Yes,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Other relative,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Pre-School,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Adult,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Adult,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Pre-School,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Adult,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Often,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Adult,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Older,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Older,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Adult,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Often,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2011,1,1,1
333,Picture,Participant,14.7,3,Female,Secondary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,None,Yes,None,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Older,01-Apr,Student,1,1,Sibling,No,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Adult,01-Apr,Student,1,1,Sibling,No,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Primary,01-Apr,Student,1,1,Sibling,No,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Adult,01-Apr,Student,1,1,Sibling,No,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Adult,01-Apr,Student,1,1,Other relative,No,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Adult,01-Apr,Student,1,1,Sibling,No,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Adult,01-Apr,Student,1,1,Sibling,Yes,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Older,01-Apr,Student,1,1,Sibling,Yes,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Primary,01-Apr,Student,1,1,Sibling,No,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Primary,01-Apr,Student,1,1,Sibling,Yes,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Infant,01-Apr,Student,1,1,Sibling,No,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Primary,01-Apr,Student,1,1,Parent,Yes,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Adult,01-Apr,Student,1,1,Sibling,No,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Older,01-Apr,Student,1,1,Sibling,No,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Adult,01-Apr,Student,1,1,Sibling,No,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Secondary,01-Apr,Student,1,1,Sibling,No,Yes,Yes,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Infant,01-Apr,Student,1,1,Sibling,No,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Primary,01-Apr,Student,1,1,Sibling,No,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Adult,01-Apr,Student,1,1,Sibling,No,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Primary,01-Apr,Student,1,1,Sibling,No,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Pre-School,01-Apr,Student,1,1,Sibling,Yes,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Primary,01-Apr,Student,1,1,Sibling,No,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
334,Picture,Shadow,7.7,3,Female,Secondary,01-Apr,Student,1,1,Sibling,No,No,No,Yes,Daily,No,None,No,Because the kid want to play far away such that the shadow could not follow the kid.,No,None,No,2011,1,1,1
335,Picture,Participant,18.9,4,Female,Primary,05-Aug,Unemployed,0,0,Other relative,No,No,No,Yes,Regularly,No,none,Yes,none,No,none,no,2011,0,1,1
335,Picture,Participant,18.9,4,Female,Adult,05-Aug,Unemployed,0,0,Offspring,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,0,1,1
335,Picture,Participant,18.9,4,Female,Pre-School,05-Aug,Unemployed,0,0,Other relative,No,No,No,Yes,Regularly,No,none,Yes,none,No,none,no,2011,0,1,1
335,Picture,Participant,18.9,4,Female,Adult,05-Aug,Unemployed,0,0,Other relative,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,0,1,1
335,Picture,Participant,18.9,4,Female,Adult,05-Aug,Unemployed,0,0,Offspring,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2011,0,1,1
335,Picture,Participant,18.9,4,Female,Pre-School,05-Aug,Unemployed,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,0,1,1
335,Picture,Participant,18.9,4,Female,Adult,05-Aug,Unemployed,0,0,Other relative,No,No,No,Yes,Often,No,none,Yes,none,No,none,no,2011,0,1,1
335,Picture,Participant,18.9,4,Female,Adult,05-Aug,Unemployed,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,0,1,1
335,Picture,Participant,18.9,4,Female,Primary,05-Aug,Unemployed,0,0,Other relative,No,No,No,Yes,Regularly,No,none,Yes,none,No,none,no,2011,0,1,1
335,Picture,Participant,18.9,4,Female,Primary,05-Aug,Unemployed,0,0,Other relative,No,No,No,Yes,Regularly,No,none,Yes,none,No,none,no,2011,0,1,1
337,Picture,Participant,18.5,4,Male,Primary,05-Aug,Student,0,0,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2012,1,1,0
337,Picture,Participant,18.5,4,Male,Primary,05-Aug,Student,0,0,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2012,1,1,0
337,Picture,Participant,18.5,4,Male,Primary,05-Aug,Student,0,0,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2012,1,1,0
337,Picture,Participant,18.5,4,Male,Primary,05-Aug,Student,0,0,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2012,1,1,0
337,Picture,Participant,18.5,4,Male,Adult,05-Aug,Student,0,0,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2012,1,1,0
337,Picture,Participant,18.5,4,Male,Primary,05-Aug,Student,0,0,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2012,1,1,0
337,Picture,Participant,18.5,4,Male,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2012,1,1,0
337,Picture,Participant,18.5,4,Male,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2012,1,1,0
337,Picture,Participant,18.5,4,Male,Primary,05-Aug,Student,0,0,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2012,1,1,0
337,Picture,Participant,18.5,4,Male,Primary,05-Aug,Student,0,0,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2012,1,1,0
337,Picture,Participant,18.5,4,Male,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2012,1,1,0
337,Picture,Participant,18.5,4,Male,Primary,05-Aug,Student,0,0,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2012,1,1,0
337,Picture,Participant,18.5,4,Male,Secondary,05-Aug,Student,0,0,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2012,1,1,0
337,Picture,Participant,18.5,4,Male,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2012,1,1,0
337,Picture,Participant,18.5,4,Male,Secondary,05-Aug,Student,0,0,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2012,1,1,0
337,Picture,Participant,18.5,4,Male,Pre-School,05-Aug,Student,0,0,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2012,1,1,0
337,Picture,Participant,18.5,4,Male,Primary,05-Aug,Student,0,0,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2012,1,1,0
337,Picture,Participant,18.5,4,Male,Pre-School,05-Aug,Student,0,0,Other relative,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2012,1,1,0
337,Picture,Participant,18.5,4,Male,Older,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Regularly,No,None,Yes,None,No,None,No,2012,1,1,0
340,Picture,Participant,41.9,5,Male,Adult,05-Aug,Other,0,0,Spouse,No,Yes,Yes,Yes,Regularly,No,none,Yes,none,No,none,no,2012,1,1,0
340,Picture,Participant,41.9,5,Male,Older,05-Aug,Other,0,0,Offspring,No,No,No,Yes,Regularly,No,none,Yes,none,No,none,no,2012,1,1,0
